kWhDelivered,effective_charging_duration_min,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,disconnectTime_year,disconnectTime_month,disconnectTime_day,disconnectTime_hour,disconnectTime_min,disconnectTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
7.555,338.6,2018,7,27,15,22,34,2018,7,27,21,1,19,2018,7,27,21,1,10
0.656,28.35,2018,7,27,15,25,46,2018,7,27,15,55,46,2018,7,27,15,54,7
20.514,493.3333333333333,2018,7,27,15,26,12,2018,7,28,1,55,6,2018,7,27,23,39,32
26.641,466.23333333333335,2018,7,27,15,29,20,2018,7,27,23,43,4,2018,7,27,23,15,34
3.198,100.8,2018,7,27,15,29,53,2018,7,27,23,40,39,2018,7,27,17,10,41
4.296,72.1,2018,7,27,15,44,26,2018,7,28,0,48,8,2018,7,27,16,56,32
3.741,518.1166666666667,2018,7,27,15,45,18,2018,7,28,0,43,12,2018,7,28,0,23,25
11.548,220.8,2018,7,27,15,45,42,2018,7,27,19,26,39,2018,7,27,19,26,30
3.619,171.86666666666667,2018,7,27,15,47,41,2018,7,27,19,21,21,2018,7,27,18,39,33
6.037,125.11666666666666,2018,7,27,15,47,44,2018,7,28,0,8,24,2018,7,27,17,52,51
5.873,61.916666666666664,2018,7,27,15,51,15,2018,7,27,17,19,35,2018,7,27,16,53,10
3.112,107.85,2018,7,27,15,52,54,2018,7,27,17,40,48,2018,7,27,17,40,45
5.883,116.3,2018,7,27,15,54,34,2018,7,28,0,2,29,2018,7,27,17,50,52
21.012,514.2,2018,7,27,15,56,19,2018,7,28,0,42,48,2018,7,28,0,30,31
4.425,136.86666666666667,2018,7,27,15,56,34,2018,7,27,18,13,30,2018,7,27,18,13,26
3.245,522.8833333333333,2018,7,27,16,1,9,2018,7,28,8,48,17,2018,7,28,0,44,2
1.146,37.733333333333334,2018,7,27,16,2,6,2018,7,27,16,38,53,2018,7,27,16,39,50
1.804,56.31666666666667,2018,7,27,16,18,16,2018,7,28,4,2,42,2018,7,27,17,14,35
11.316,135.43333333333334,2018,7,27,16,20,20,2018,7,27,18,35,50,2018,7,27,18,35,46
8.843,195.45,2018,7,27,16,21,31,2018,7,27,19,37,2,2018,7,27,19,36,58
11.638,191.83333333333334,2018,7,27,16,22,24,2018,7,28,1,29,6,2018,7,27,19,34,14
4.061,88.61666666666666,2018,7,27,16,23,16,2018,7,28,0,13,5,2018,7,27,17,51,53
21.652,352.03333333333336,2018,7,27,16,30,14,2018,7,27,22,22,29,2018,7,27,22,22,16
2.15,68.55,2018,7,27,16,31,21,2018,7,27,17,39,59,2018,7,27,17,39,54
9.071,315.18333333333334,2018,7,27,16,32,1,2018,7,27,21,47,16,2018,7,27,21,47,12
11.085,345.45,2018,7,27,16,33,33,2018,7,27,22,19,13,2018,7,27,22,19,0
0.569,20.983333333333334,2018,7,27,16,35,13,2018,7,27,23,17,26,2018,7,27,16,56,12
10.562,576.1166666666667,2018,7,27,16,41,45,2018,7,28,2,17,56,2018,7,28,2,17,52
18.463,297.9166666666667,2018,7,27,16,46,42,2018,7,27,21,44,41,2018,7,27,21,44,37
13.699,524.0166666666667,2018,7,27,16,47,26,2018,7,28,1,30,29,2018,7,28,1,31,27
8.097,116.81666666666666,2018,7,27,17,9,47,2018,7,28,0,58,51,2018,7,27,19,6,36
19.44,212.9,2018,7,27,17,23,56,2018,7,27,21,46,38,2018,7,27,20,56,50
10.76,328.53333333333336,2018,7,27,18,0,39,2018,7,27,23,29,15,2018,7,27,23,29,11
6.554,225.91666666666666,2018,7,27,18,16,24,2018,7,27,22,2,24,2018,7,27,22,2,19
1.86,58.53333333333333,2018,7,27,18,54,24,2018,7,28,17,1,23,2018,7,27,19,52,56
12.849,335.3333333333333,2018,7,27,19,21,0,2018,7,28,0,56,25,2018,7,28,0,56,20
1.84,29.95,2018,7,27,19,45,29,2018,7,27,20,14,35,2018,7,27,20,15,26
13.917,222.83333333333334,2018,7,27,20,21,45,2018,7,28,0,12,44,2018,7,28,0,4,35
6.158,137.25,2018,7,27,20,24,12,2018,7,28,0,6,43,2018,7,27,22,41,27
7.56,224.18333333333334,2018,7,27,20,36,46,2018,7,28,2,15,37,2018,7,28,0,20,57
8.698,91.73333333333333,2018,7,27,21,1,38,2018,7,28,0,23,28,2018,7,27,22,33,22
5.692,151.3,2018,7,27,21,7,22,2018,7,27,23,38,42,2018,7,27,23,38,40
3.371,34.15,2018,7,27,22,10,4,2018,7,27,22,44,18,2018,7,27,22,44,13
12.829,122.55,2018,7,27,23,4,18,2018,7,28,2,22,28,2018,7,28,1,6,51
4.06,73.65,2018,7,27,23,19,28,2018,7,28,0,33,12,2018,7,28,0,33,7
4.101,43.3,2018,7,27,23,53,19,2018,7,28,0,36,42,2018,7,28,0,36,37
5.278,95.16666666666667,2018,7,28,0,3,58,2018,7,28,1,39,13,2018,7,28,1,39,8
1.635,45.18333333333333,2018,7,28,0,16,33,2018,7,28,1,1,49,2018,7,28,1,1,44
1.422,14.233333333333333,2018,7,28,0,18,15,2018,7,28,0,32,34,2018,7,28,0,32,29
13.54,136.46666666666667,2018,7,28,0,25,51,2018,7,28,18,52,16,2018,7,28,2,42,19
13.887,162.86666666666667,2018,7,28,0,37,56,2018,7,28,3,24,50,2018,7,28,3,20,48
1.641,18.45,2018,7,28,0,52,23,2018,7,28,1,10,57,2018,7,28,1,10,50
14.002,989.7,2018,7,28,0,58,19,2018,7,28,18,51,27,2018,7,28,17,28,1
7.792,73.41666666666667,2018,7,28,1,2,15,2018,7,28,2,15,44,2018,7,28,2,15,40
13.742,1573.1333333333334,2018,7,28,1,13,18,2018,7,30,15,17,29,2018,7,29,3,26,26
9.059,98.51666666666667,2018,7,28,1,13,45,2018,7,28,2,52,22,2018,7,28,2,52,16
33.72,319.1166666666667,2018,7,28,1,19,17,2018,7,28,6,38,29,2018,7,28,6,38,24
1.902,20.933333333333334,2018,7,28,1,23,42,2018,7,28,1,44,43,2018,7,28,1,44,38
13.894,319.6,2018,7,28,1,49,15,2018,7,28,7,7,52,2018,7,28,7,8,51
7.316,69.16666666666667,2018,7,28,1,56,29,2018,7,28,3,5,47,2018,7,28,3,5,39
6.793,123.53333333333333,2018,7,28,2,54,47,2018,7,28,17,57,4,2018,7,28,4,58,19
13.922,132.2,2018,7,28,2,57,10,2018,7,28,5,14,18,2018,7,28,5,9,22
7.841,76.43333333333334,2018,7,28,3,10,50,2018,7,28,4,27,21,2018,7,28,4,27,16
3.035,59.7,2018,7,28,4,5,46,2018,7,28,5,32,9,2018,7,28,5,5,28
41.902,892.1,2018,7,28,5,27,14,2018,7,28,20,18,22,2018,7,28,20,19,20
34.797,653.5,2018,7,28,6,32,1,2018,7,28,17,24,34,2018,7,28,17,25,31
16.71,296.73333333333335,2018,7,28,7,45,58,2018,7,28,15,32,17,2018,7,28,12,42,42
8.444,154.08333333333334,2018,7,28,7,49,27,2018,7,29,3,21,29,2018,7,28,10,23,32
1.718,32.3,2018,7,28,8,36,19,2018,7,28,9,8,42,2018,7,28,9,8,37
13.896,378.95,2018,7,28,10,41,30,2018,7,28,17,6,7,2018,7,28,17,0,27
18.423,175.11666666666667,2018,7,28,13,10,4,2018,7,28,16,5,12,2018,7,28,16,5,11
1.924,59.166666666666664,2018,7,28,13,40,22,2018,7,28,15,37,24,2018,7,28,14,39,32
2.292,31.9,2018,7,28,14,53,31,2018,7,28,16,55,7,2018,7,28,15,25,25
37.226,549.2166666666667,2018,7,28,14,59,39,2018,7,29,0,9,8,2018,7,29,0,8,52
10.772,99.96666666666667,2018,7,28,15,6,28,2018,7,28,16,46,30,2018,7,28,16,46,26
3.413,33.81666666666667,2018,7,28,15,21,34,2018,7,28,15,55,28,2018,7,28,15,55,23
22.825,205.5,2018,7,28,15,26,0,2018,7,28,18,51,39,2018,7,28,18,51,30
18.894,206.35,2018,7,28,15,26,36,2018,7,28,18,53,2,2018,7,28,18,52,57
2.165,21.716666666666665,2018,7,28,15,46,18,2018,7,28,16,8,6,2018,7,28,16,8,1
14.212760833333334,270.98333333333335,2018,7,28,15,46,51,2018,7,28,20,16,53,2018,7,28,20,17,50
2.7,54.416666666666664,2018,7,28,16,8,40,2018,7,28,22,39,22,2018,7,28,17,3,5
8.838,130.43333333333334,2018,7,28,16,15,17,2018,7,29,2,50,10,2018,7,28,18,25,43
11.231,214.43333333333334,2018,7,28,17,20,54,2018,7,28,22,37,0,2018,7,28,20,55,20
1.87,17.983333333333334,2018,7,28,17,26,36,2018,7,28,17,44,40,2018,7,28,17,44,35
1.145,10.816666666666666,2018,7,28,17,58,30,2018,7,28,18,9,24,2018,7,28,18,9,19
34.095,569.35,2018,7,28,18,12,38,2018,7,29,17,44,47,2018,7,29,3,41,59
6.271,95.88333333333334,2018,7,28,18,33,24,2018,7,28,20,9,21,2018,7,28,20,9,17
5.481,52.86666666666667,2018,7,28,18,48,54,2018,7,28,19,41,51,2018,7,28,19,41,46
18.681,279.6666666666667,2018,7,28,19,0,7,2018,7,28,23,40,46,2018,7,28,23,39,47
4.264,85.5,2018,7,28,19,24,58,2018,7,28,20,50,33,2018,7,28,20,50,28
2.132,24.75,2018,7,28,19,29,1,2018,7,28,19,53,50,2018,7,28,19,53,46
2.471,26.716666666666665,2018,7,28,19,45,28,2018,7,28,20,12,16,2018,7,28,20,12,11
2.352,74.26666666666667,2018,7,28,19,51,44,2018,7,28,21,44,34,2018,7,28,21,6,0
16.858,294.65,2018,7,28,19,58,34,2018,7,29,2,51,56,2018,7,29,0,53,13
10.144,116.51666666666667,2018,7,28,20,18,25,2018,7,28,23,14,27,2018,7,28,22,14,56
4.12,79.4,2018,7,28,20,26,33,2018,7,28,22,13,17,2018,7,28,21,45,57
13.9,178.41666666666666,2018,7,28,20,36,47,2018,7,28,23,34,13,2018,7,28,23,35,12
0.635,12.916666666666666,2018,7,28,21,28,54,2018,7,28,21,41,54,2018,7,28,21,41,49
2.389,76.23333333333333,2018,7,28,21,46,11,2018,7,28,23,2,28,2018,7,28,23,2,25
12.936,601.6666666666666,2018,7,28,21,55,35,2018,7,29,16,27,51,2018,7,29,7,57,15
2.503,24.35,2018,7,28,22,3,7,2018,7,28,22,27,33,2018,7,28,22,27,28
2.102,20.216666666666665,2018,7,28,22,39,18,2018,7,28,22,59,36,2018,7,28,22,59,31
1.026,18.65,2018,7,28,22,47,3,2018,7,28,23,5,46,2018,7,28,23,5,42
0.781,8.0,2018,7,28,23,6,29,2018,7,28,23,14,34,2018,7,28,23,14,29
2.971,58.63333333333333,2018,7,28,23,13,38,2018,7,29,2,0,36,2018,7,29,0,12,16
13.993,220.33333333333334,2018,7,28,23,47,13,2018,7,29,4,45,24,2018,7,29,3,27,33
8.394,84.78333333333333,2018,7,28,23,48,46,2018,7,29,1,13,45,2018,7,29,1,13,33
3.213,36.88333333333333,2018,7,28,23,49,24,2018,7,30,15,44,5,2018,7,29,0,26,17
0.827,8.133333333333333,2018,7,29,0,5,4,2018,7,29,0,13,20,2018,7,29,0,13,12
13.891,188.18333333333334,2018,7,29,0,18,29,2018,7,29,3,47,25,2018,7,29,3,26,40
4.308,45.516666666666666,2018,7,29,0,20,59,2018,7,29,1,7,6,2018,7,29,1,6,30
6.541,123.06666666666666,2018,7,29,0,23,20,2018,7,30,16,17,49,2018,7,29,2,26,24
11.178,210.16666666666666,2018,7,29,0,28,3,2018,7,29,5,49,37,2018,7,29,3,58,13
12.49,224.51666666666668,2018,7,29,0,49,15,2018,7,29,4,40,48,2018,7,29,4,33,46
13.879,153.55,2018,7,29,0,53,7,2018,7,29,4,15,32,2018,7,29,3,26,40
7.657,80.5,2018,7,29,2,13,25,2018,7,29,3,33,59,2018,7,29,3,33,55
6.914,67.58333333333333,2018,7,29,2,24,4,2018,7,29,3,31,43,2018,7,29,3,31,39
2.177,21.6,2018,7,29,2,24,44,2018,7,29,2,46,26,2018,7,29,2,46,20
41.897,678.3333333333334,2018,7,29,3,19,14,2018,7,29,15,19,16,2018,7,29,14,37,34
5.681,143.86666666666667,2018,7,29,4,6,50,2018,7,29,6,51,48,2018,7,29,6,30,42
15.471,754.5833333333334,2018,7,29,4,42,26,2018,7,29,17,16,2,2018,7,29,17,17,1
2.785,26.383333333333333,2018,7,29,4,56,50,2018,7,29,5,23,22,2018,7,29,5,23,13
8.348,91.58333333333333,2018,7,29,5,28,42,2018,7,29,6,59,20,2018,7,29,7,0,17
13.883,264.95,2018,7,29,5,52,47,2018,7,29,10,16,45,2018,7,29,10,17,44
14.937,266.15,2018,7,29,6,19,34,2018,7,29,16,6,18,2018,7,29,10,45,43
0.862,8.066666666666666,2018,7,29,6,31,40,2018,7,29,6,39,49,2018,7,29,6,39,44
42.377,403.45,2018,7,29,9,12,20,2018,7,29,22,34,37,2018,7,29,15,55,47
2.294,49.833333333333336,2018,7,29,10,16,57,2018,7,29,15,47,19,2018,7,29,11,6,47
10.692,94.88333333333334,2018,7,29,15,40,37,2018,7,29,17,15,31,2018,7,29,17,15,30
2.956,52.2,2018,7,29,16,19,2,2018,7,29,17,11,19,2018,7,29,17,11,14
12.321,221.33333333333334,2018,7,29,16,39,57,2018,7,29,23,24,48,2018,7,29,20,21,17
5.428,101.66666666666667,2018,7,29,17,2,37,2018,7,30,0,21,1,2018,7,29,18,44,17
23.657,488.0833333333333,2018,7,29,17,7,43,2018,7,30,1,14,50,2018,7,30,1,15,48
13.869,127.66666666666667,2018,7,29,17,8,2,2018,7,29,22,45,10,2018,7,29,19,15,42
4.674,44.7,2018,7,29,17,35,15,2018,7,29,18,39,16,2018,7,29,18,19,57
10.588,151.16666666666666,2018,7,29,18,46,39,2018,7,30,1,25,38,2018,7,29,21,17,49
12.279,486.46666666666664,2018,7,29,19,1,45,2018,7,30,3,15,51,2018,7,30,3,8,13
13.887,155.98333333333332,2018,7,29,19,26,56,2018,7,29,22,58,57,2018,7,29,22,2,55
15.794,279.1666666666667,2018,7,29,19,27,42,2018,7,30,0,6,57,2018,7,30,0,6,52
9.184,92.66666666666667,2018,7,29,20,5,7,2018,7,29,21,38,0,2018,7,29,21,37,47
10.884,212.53333333333333,2018,7,29,20,18,14,2018,7,30,1,18,7,2018,7,29,23,50,46
4.912,44.85,2018,7,29,21,15,20,2018,7,29,22,30,52,2018,7,29,22,0,11
1.681,41.25,2018,7,29,21,43,50,2018,7,30,1,44,21,2018,7,29,22,25,5
9.774,97.9,2018,7,29,22,0,19,2018,7,29,23,38,23,2018,7,29,23,38,13
2.728,26.716666666666665,2018,7,29,22,0,39,2018,7,29,22,27,34,2018,7,29,22,27,22
2.294,72.91666666666667,2018,7,29,22,8,35,2018,7,30,0,3,59,2018,7,29,23,21,30
13.923,141.06666666666666,2018,7,29,23,30,17,2018,7,30,3,37,19,2018,7,30,1,51,21
8.117,75.7,2018,7,29,23,36,44,2018,7,30,0,52,31,2018,7,30,0,52,26
13.515,232.76666666666668,2018,7,29,23,45,35,2018,7,30,3,38,25,2018,7,30,3,38,21
5.461,101.2,2018,7,30,0,0,25,2018,7,30,1,41,42,2018,7,30,1,41,37
5.045,93.85,2018,7,30,0,4,12,2018,7,30,1,38,8,2018,7,30,1,38,3
4.388,78.35,2018,7,30,0,41,17,2018,7,30,1,59,43,2018,7,30,1,59,38
30.398,280.96666666666664,2018,7,30,0,47,50,2018,7,30,5,46,45,2018,7,30,5,28,48
21.555,213.11666666666667,2018,7,30,0,54,51,2018,7,30,5,30,42,2018,7,30,4,27,58
18.651,168.18333333333334,2018,7,30,0,55,9,2018,7,30,3,43,29,2018,7,30,3,43,20
13.958,175.08333333333334,2018,7,30,1,0,45,2018,7,30,3,54,52,2018,7,30,3,55,50
21.49,222.5,2018,7,30,1,3,13,2018,7,30,5,52,36,2018,7,30,4,45,43
21.848,205.23333333333332,2018,7,30,1,12,2,2018,7,30,4,37,21,2018,7,30,4,37,16
16.335,638.9,2018,7,30,1,16,55,2018,7,30,13,20,57,2018,7,30,11,55,49
5.293,47.483333333333334,2018,7,30,1,27,31,2018,7,30,2,15,8,2018,7,30,2,15,0
23.181,207.86666666666667,2018,7,30,1,33,40,2018,7,30,5,1,40,2018,7,30,5,1,32
2.139,22.066666666666666,2018,7,30,2,22,21,2018,7,30,2,44,34,2018,7,30,2,44,25
12.047,113.1,2018,7,30,2,45,44,2018,7,30,5,16,40,2018,7,30,4,38,50
5.836,106.96666666666667,2018,7,30,3,1,31,2018,7,30,14,27,33,2018,7,30,4,48,29
13.818,139.0,2018,7,30,3,6,22,2018,7,30,13,58,50,2018,7,30,5,25,22
6.852,66.11666666666666,2018,7,30,3,55,8,2018,7,30,5,1,20,2018,7,30,5,1,15
1.695,16.216666666666665,2018,7,30,4,16,31,2018,7,30,4,32,49,2018,7,30,4,32,44
6.189,59.1,2018,7,30,4,35,6,2018,7,30,5,34,16,2018,7,30,5,34,12
3.231,59.11666666666667,2018,7,30,4,35,46,2018,7,30,5,34,57,2018,7,30,5,34,53
39.836,365.4166666666667,2018,7,30,5,50,31,2018,7,30,14,55,31,2018,7,30,11,55,56
2.546,23.566666666666666,2018,7,30,6,43,27,2018,7,30,7,7,9,2018,7,30,7,7,1
12.537,239.35,2018,7,30,11,47,27,2018,7,30,20,20,24,2018,7,30,15,46,48
4.729,56.61666666666667,2018,7,30,13,53,0,2018,7,30,18,44,55,2018,7,30,14,49,37
13.142,160.96666666666667,2018,7,30,14,2,7,2018,7,30,23,44,30,2018,7,30,16,43,5
10.777,199.53333333333333,2018,7,30,14,10,38,2018,7,30,22,1,57,2018,7,30,17,30,10
8.065,524.9,2018,7,30,14,32,28,2018,7,31,2,27,55,2018,7,30,23,17,22
20.966,414.81666666666666,2018,7,30,15,8,29,2018,7,30,23,50,3,2018,7,30,22,3,18
6.343596176817001,492.35,2018,7,30,15,8,54,2018,7,30,23,20,16,2018,7,30,23,21,15
8.376,451.03333333333336,2018,7,30,15,10,59,2018,7,30,23,53,44,2018,7,30,22,42,1
2.542,43.016666666666666,2018,7,30,15,26,7,2018,7,30,23,51,38,2018,7,30,16,9,8
32.61,606.7166666666667,2018,7,30,15,27,18,2018,7,31,1,34,6,2018,7,31,1,34,1
7.55,71.8,2018,7,30,15,28,0,2018,7,30,16,39,51,2018,7,30,16,39,48
4.419,84.65,2018,7,30,15,28,3,2018,7,31,0,34,22,2018,7,30,16,52,42
4.796,88.53333333333333,2018,7,30,15,35,27,2018,7,31,2,58,42,2018,7,30,17,3,59
13.957,669.9833333333333,2018,7,30,15,35,52,2018,7,31,2,50,51,2018,7,31,2,45,51
7.835,415.75,2018,7,30,15,46,5,2018,7,30,23,58,17,2018,7,30,22,41,50
3.838,289.6,2018,7,30,15,51,35,2018,7,30,20,41,13,2018,7,30,20,41,11
13.897,228.03333333333333,2018,7,30,15,51,55,2018,7,30,19,44,53,2018,7,30,19,39,57
25.197,444.3333333333333,2018,7,30,15,56,30,2018,7,30,23,20,53,2018,7,30,23,20,50
14.308,245.68333333333334,2018,7,30,15,57,0,2018,7,31,0,6,6,2018,7,30,20,2,41
0.856,31.3,2018,7,30,16,2,5,2018,7,30,16,33,28,2018,7,30,16,33,23
6.672,340.3,2018,7,30,16,6,8,2018,7,30,21,46,34,2018,7,30,21,46,26
9.915,475.7,2018,7,30,16,7,22,2018,7,31,0,3,9,2018,7,31,0,3,4
1.87,77.5,2018,7,30,16,12,37,2018,7,30,19,14,48,2018,7,30,17,30,7
8.522,391.78333333333336,2018,7,30,16,14,6,2018,7,30,22,45,55,2018,7,30,22,45,53
5.814,208.65,2018,7,30,16,14,55,2018,7,30,22,37,10,2018,7,30,19,43,34
1.407,145.1,2018,7,30,16,20,20,2018,7,30,18,44,26,2018,7,30,18,45,26
7.393,196.23333333333332,2018,7,30,16,22,36,2018,7,30,23,23,8,2018,7,30,19,38,50
5.821,201.23333333333332,2018,7,30,16,23,16,2018,7,30,19,43,32,2018,7,30,19,44,30
12.52,260.26666666666665,2018,7,30,16,26,41,2018,7,31,1,21,35,2018,7,30,20,46,57
13.877,437.1,2018,7,30,16,27,43,2018,7,31,0,35,52,2018,7,30,23,44,49
2.715,188.8,2018,7,30,16,29,12,2018,7,30,23,36,23,2018,7,30,19,38,0
14.058,668.6833333333333,2018,7,30,16,38,19,2018,7,31,3,53,11,2018,7,31,3,47,0
14.398,308.95,2018,7,30,16,54,18,2018,7,31,1,28,58,2018,7,30,22,3,15
8.264,213.33333333333334,2018,7,30,17,4,49,2018,7,31,2,13,27,2018,7,30,20,38,9
12.314,374.4166666666667,2018,7,30,17,7,1,2018,7,31,0,39,24,2018,7,30,23,21,26
10.056,268.1,2018,7,30,17,8,44,2018,7,31,1,2,41,2018,7,30,21,36,50
15.873,487.85,2018,7,30,17,10,55,2018,7,31,1,17,47,2018,7,31,1,18,46
27.713,408.98333333333335,2018,7,30,17,20,16,2018,7,31,0,9,19,2018,7,31,0,9,15
11.268,163.11666666666667,2018,7,30,18,44,36,2018,7,31,3,39,31,2018,7,30,21,27,43
7.104,272.05,2018,7,30,18,52,21,2018,7,30,23,24,28,2018,7,30,23,24,24
13.59,153.33333333333334,2018,7,30,19,32,29,2018,7,30,22,5,54,2018,7,30,22,5,49
4.695,188.68333333333334,2018,7,30,19,36,20,2018,7,30,22,45,10,2018,7,30,22,45,1
13.871,391.1666666666667,2018,7,30,19,43,36,2018,7,31,2,44,41,2018,7,31,2,14,46
3.165,41.03333333333333,2018,7,30,19,49,14,2018,7,30,23,7,50,2018,7,30,20,30,16
8.805,242.15,2018,7,30,19,56,58,2018,7,31,3,29,34,2018,7,30,23,59,7
6.353,211.55,2018,7,30,20,22,38,2018,7,31,1,21,36,2018,7,30,23,54,11
7.281,193.25,2018,7,30,20,51,0,2018,7,31,1,45,58,2018,7,31,0,4,15
4.908,113.58333333333333,2018,7,30,21,53,17,2018,7,31,1,5,45,2018,7,30,23,46,52
2.078,21.4,2018,7,30,22,17,12,2018,7,30,22,38,40,2018,7,30,22,38,36
13.956,138.08333333333334,2018,7,30,22,21,21,2018,7,31,0,39,31,2018,7,31,0,39,26
0.703,25.55,2018,7,30,23,21,26,2018,7,31,0,8,16,2018,7,30,23,46,59
10.902,101.26666666666667,2018,7,30,23,25,50,2018,7,31,1,8,57,2018,7,31,1,7,6
6.604,148.3,2018,7,30,23,40,44,2018,7,31,2,37,49,2018,7,31,2,9,2
2.499,52.45,2018,7,30,23,47,54,2018,7,31,2,39,44,2018,7,31,0,40,21
7.483,71.31666666666666,2018,7,30,23,49,0,2018,7,31,1,0,23,2018,7,31,1,0,19
16.728,633.8666666666667,2018,7,30,23,53,59,2018,7,31,13,21,47,2018,7,31,10,27,51
8.064,73.36666666666666,2018,7,31,0,8,42,2018,7,31,1,22,9,2018,7,31,1,22,4
10.497,204.58333333333334,2018,7,31,0,20,21,2018,7,31,3,49,13,2018,7,31,3,44,56
3.856,92.33333333333333,2018,7,31,0,22,52,2018,7,31,1,55,17,2018,7,31,1,55,12
2.83,46.56666666666667,2018,7,31,1,17,51,2018,7,31,2,34,46,2018,7,31,2,4,25
4.91,86.68333333333334,2018,7,31,1,34,28,2018,7,31,3,1,14,2018,7,31,3,1,9
11.822,108.68333333333334,2018,7,31,1,47,35,2018,7,31,3,36,21,2018,7,31,3,36,16
10.736,121.91666666666667,2018,7,31,1,48,17,2018,7,31,3,50,16,2018,7,31,3,50,12
11.834,119.4,2018,7,31,2,2,27,2018,7,31,4,1,56,2018,7,31,4,1,51
6.045,115.96666666666667,2018,7,31,2,17,21,2018,7,31,4,57,17,2018,7,31,4,13,19
13.304,131.83333333333334,2018,7,31,2,49,38,2018,7,31,14,1,20,2018,7,31,5,1,28
2.251,61.31666666666667,2018,7,31,3,19,18,2018,7,31,4,20,42,2018,7,31,4,20,37
6.6,122.93333333333334,2018,7,31,3,49,13,2018,7,31,16,26,56,2018,7,31,5,52,9
39.935,661.8833333333333,2018,7,31,3,57,8,2018,7,31,14,59,6,2018,7,31,14,59,1
2.682,83.13333333333334,2018,7,31,4,9,5,2018,7,31,5,32,18,2018,7,31,5,32,13
8.73,96.6,2018,7,31,4,11,39,2018,7,31,5,48,20,2018,7,31,5,48,15
7.413,85.56666666666666,2018,7,31,4,45,40,2018,7,31,7,10,20,2018,7,31,6,11,14
15.212,259.7,2018,7,31,6,18,56,2018,7,31,10,38,53,2018,7,31,10,38,38
1.624,39.8,2018,7,31,7,19,23,2018,7,31,10,1,5,2018,7,31,7,59,11
0.5081750298685943,146.0,2018,7,31,10,56,15,2018,7,31,13,22,18,2018,7,31,13,22,15
12.274,237.86666666666667,2018,7,31,11,51,12,2018,7,31,20,28,49,2018,7,31,15,49,4
1.42,28.05,2018,7,31,12,51,5,2018,7,31,14,25,52,2018,7,31,13,19,8
7.485,91.81666666666666,2018,7,31,13,47,1,2018,7,31,18,40,56,2018,7,31,15,18,50
10.903,523.7166666666667,2018,7,31,13,57,23,2018,7,31,23,56,54,2018,7,31,22,41,6
13.667,193.43333333333334,2018,7,31,14,6,28,2018,7,31,23,37,9,2018,7,31,17,19,54
4.268,43.583333333333336,2018,7,31,14,32,26,2018,7,31,17,36,43,2018,7,31,15,16,1
14.692,312.8333333333333,2018,7,31,14,45,0,2018,8,1,1,23,9,2018,7,31,19,57,50
3.805,234.13333333333333,2018,7,31,14,45,12,2018,7,31,18,38,23,2018,7,31,18,39,20
7.527,113.66666666666667,2018,7,31,15,3,37,2018,7,31,20,53,5,2018,7,31,16,57,17
6.649,94.56666666666666,2018,7,31,15,8,22,2018,7,31,16,43,2,2018,7,31,16,42,56
8.478,333.93333333333334,2018,7,31,15,13,2,2018,7,31,20,47,0,2018,7,31,20,46,58
6.501,178.18333333333334,2018,7,31,15,14,30,2018,7,31,19,13,45,2018,7,31,18,12,41
25.773,522.4,2018,7,31,15,23,7,2018,8,1,0,5,36,2018,8,1,0,5,31
12.042,306.18333333333334,2018,7,31,15,31,2,2018,7,31,21,46,55,2018,7,31,20,37,13
6.961,154.7,2018,7,31,15,41,43,2018,8,1,4,5,26,2018,7,31,18,16,25
2.585,57.53333333333333,2018,7,31,15,42,41,2018,7,31,22,27,20,2018,7,31,16,40,13
14.236,367.25,2018,7,31,15,43,14,2018,7,31,21,50,30,2018,7,31,21,50,29
2.886,46.13333333333333,2018,7,31,15,43,37,2018,7,31,22,7,29,2018,7,31,16,29,45
20.429,542.1166666666667,2018,7,31,15,44,29,2018,8,1,0,46,45,2018,8,1,0,46,36
2.275,534.1666666666666,2018,7,31,15,46,3,2018,8,1,4,38,41,2018,8,1,0,40,13
7.191,525.65,2018,7,31,15,54,54,2018,8,1,2,2,40,2018,8,1,0,40,33
1.72,53.45,2018,7,31,15,56,0,2018,7,31,22,19,26,2018,7,31,16,49,27
2.129,98.25,2018,7,31,15,56,1,2018,7,31,17,34,20,2018,7,31,17,34,16
6.511,151.45,2018,7,31,15,58,28,2018,8,1,0,58,29,2018,7,31,18,29,55
4.148,92.81666666666666,2018,7,31,16,4,32,2018,7,31,17,37,24,2018,7,31,17,37,21
1.5,73.03333333333333,2018,7,31,16,5,7,2018,7,31,17,18,13,2018,7,31,17,18,9
9.11,306.25,2018,7,31,16,8,47,2018,7,31,23,11,33,2018,7,31,21,15,2
12.728,447.51666666666665,2018,7,31,16,9,25,2018,7,31,23,37,2,2018,7,31,23,36,56
6.149,120.85,2018,7,31,16,13,29,2018,7,31,18,14,29,2018,7,31,18,14,20
5.097,94.7,2018,7,31,16,18,56,2018,7,31,17,53,46,2018,7,31,17,53,38
13.876,433.95,2018,7,31,16,20,51,2018,7,31,23,53,12,2018,7,31,23,34,48
8.499,300.73333333333335,2018,7,31,16,24,10,2018,7,31,21,24,58,2018,7,31,21,24,54
